region_id,region_type,region
87576,zip,67431; KS; Dickinson County; Chapman
87574,zip,67428; KS; McPherson; McPherson County; Canton
87573,zip,67427; KS; Rice County; Bushton
87572,zip,67425; KS; Salina; Saline County; Brookville
87570,zip,67422; KS; Salina; Ottawa County; Bennington
87566,zip,67416; KS; Salina; Saline County; Assaria
87565,zip,67410; KS; Dickinson County; Abilene
87563,zip,67401; KS; Salina; Saline County
87562,zip,67364; KS; Coffeyville; Montgomery County; Tyro
87561,zip,67363; KS; Coffeyville; Montgomery County; Independence
87558,zip,67357; KS; Parsons; Labette County
87557,zip,67356; KS; Parsons; Labette County; Oswego
87555,zip,67354; KS; Parsons; Labette County; Mound Valley
87552,zip,67351; KS; Coffeyville; Montgomery County; Liberty
87550,zip,67347; KS; Coffeyville; Montgomery County; Havana
87547,zip,67344; KS; Coffeyville; Montgomery County; Elk City
87546,zip,67342; KS; Parsons; Labette County; Edna
87545,zip,67341; KS; Parsons; Labette County; Dennis
87544,zip,67340; KS; Coffeyville; Montgomery County; Dearing
87543,zip,67337; KS; Coffeyville; Montgomery County
87542,zip,67336; KS; Parsons; Labette County; Chetopa
87541,zip,67335; KS; Coffeyville; Montgomery County; Cherryvale
8754,neigh,East Carver; MA; Boston-Cambridge-Newton; Plymouth County; Plymouth
87539,zip,67333; KS; Coffeyville; Montgomery County; Caney
87538,zip,67332; KS; Parsons; Labette County; Bartlett
87537,zip,67330; KS; Parsons; Labette County; Altamont
87536,zip,67301; KS; Coffeyville; Montgomery County; Independence
8753,city,East Camden; AR; Camden; Ouachita County
87525,zip,67235; KS; Wichita; Sedgwick County
87523,zip,67232; KS; Wichita; Sedgwick County; Derby
87521,zip,67230; KS; Wichita; Sedgwick County
87520,zip,67228; KS; Wichita; Sedgwick County
87519,zip,67227; KS; Wichita; Sedgwick County; Clearwater
87518,zip,67226; KS; Wichita; Sedgwick County
87517,zip,67223; KS; Wichita; Sedgwick County
87515,zip,67220; KS; Wichita; Sedgwick County
87514,zip,67219; KS; Wichita; Sedgwick County; Park City
87513,zip,67218; KS; Wichita; Sedgwick County
87512,zip,67217
87511,zip,67216; KS; Wichita; Sedgwick County
87510,zip,67215; KS; Wichita; Sedgwick County
8751,city,Eagleville; MO; Harrison County
87509,zip,67214; KS; Wichita; Sedgwick County
87508,zip,67213
87507,zip,67212
87506,zip,67211
87505,zip,67210; KS; Wichita; Sedgwick County
87504,zip,67209; KS; Wichita; Sedgwick County
87503,zip,67208; KS; Wichita; Sedgwick County
87502,zip,67207
87501,zip,67206; KS; Wichita; Sedgwick County
87500,zip,67205; KS; Wichita; Sedgwick County
875,county,Bertie County; NC
87499,zip,67204; KS; Wichita; Sedgwick County
87498,zip,67203
87497,zip,67202; KS; Wichita; Sedgwick County
87495,zip,67159; KS; Wichita; Kingman County; Zenda
87494,zip,67156; KS; Arkansas City-Winfield; Cowley County; Winfield
87492,zip,67154; KS; Wichita; Butler County; Whitewater
87491,zip,67152; KS; Wichita; Sumner County; Wellington
87490,zip,67151; KS; Wichita; Harvey County; Walton
8749,city,Eagle Bend; MN; Todd County
87488,zip,67149; KS; Wichita; Sedgwick County; Viola
87487,zip,67147; KS; Wichita; Sedgwick County; Valley Center
87486,zip,67146; KS; Arkansas City-Winfield; Cowley County; Udall
87485,zip,67144; KS; Wichita; Butler County; Towanda
87483,zip,67142; KS; Wichita; Kingman County; Spivey
87482,zip,67140; KS; Wichita; Sumner County; South Haven
87480,zip,67137; KS; Greenwood County; Severy
87479,zip,67135; KS; Wichita; Harvey County; Sedgwick
87478,zip,67134; KS; Pratt County; Sawyer
87477,zip,67133; KS; Wichita; Butler County; Rose Hill
87476,zip,67132; KS; Wichita; Butler County; Rosalia
87475,zip,67131; KS; Arkansas City-Winfield; Cowley County; Rock
87473,zip,67124; KS; Pratt County; Pratt
87472,zip,67123; KS; Wichita; Butler County; Potwin
87471,zip,67122; KS; Greenwood County; Piedmont
87470,zip,67120; KS; Wichita; Sumner County; Peck
8747,city,Eagle; CO; Edwards; Eagle County
87469,zip,67119; KS; Wichita; Sumner County; Oxford
87468,zip,67118; KS; Wichita; Kingman County; Norwich
87467,zip,67117; KS; Wichita; Harvey County; North Newton
87466,zip,67114; KS; Wichita; Harvey County; Newton
87465,zip,67112; KS; Wichita; Kingman County; Nashville
87464,zip,67111; KS; Wichita; Kingman County; Murdock
87463,zip,67110; KS; Wichita; Sedgwick County; Mulvane
87461,zip,67108; KS; Wichita; Sedgwick County; Mount Hope
87460,zip,67107; KS; McPherson; McPherson County; Moundridge
8746,city,Eads; CO; Kiowa County
87459,zip,67106; KS; Wichita; Sumner County; Milton
87458,zip,67105; KS; Wichita; Sumner County; Milan
87456,zip,67103; KS; Wichita; Sumner County; Mayfield
87455,zip,67102; KS; Arkansas City-Winfield; Cowley County; Dexter
87454,zip,67101; KS; Wichita; Sedgwick County; Maize
87453,zip,67074; KS; Wichita; Butler County; Leon
87452,zip,67073; KS; Marion County; Lehigh
87451,zip,67072; KS; Wichita; Butler County; Latham
87448,zip,67068; KS; Wichita; Kingman County; Kingman
87447,zip,67067; KS; Wichita; Sedgwick County; Kechi
87446,zip,67066; KS; Pratt County; Iuka
87445,zip,67065; KS; Barber County; Isabel
87444,zip,67063; KS; Marion County; Hillsboro
87443,zip,67062; KS; Wichita; Harvey County; Hesston
87442,zip,67061; KS; Barber County; Hazelton
87441,zip,67060; KS; Wichita; Sedgwick County; Haysville
87440,zip,67059; KS; Kiowa County; Haviland
87439,zip,67058; KS; Harper County; Harper
87437,zip,67056; KS; Wichita; Harvey County; Halstead
87436,zip,67055; KS; Wichita; Sedgwick County; Greenwich
87434,zip,67053; KS; Marion County; Goessel
87433,zip,67052; KS; Wichita; Sedgwick County; Goddard
87432,zip,67051; KS; Wichita; Sumner County; Geuda Springs
87431,zip,67050; KS; Wichita; Sedgwick County; Garden Plain
87430,zip,67049; KS; Harper County; Freeport
87429,zip,67047; KS; Greenwood County; Fall River
87428,zip,67045; KS; Greenwood County; Eureka
87427,zip,67042; KS; Wichita; Butler County; El Dorado
87426,zip,67041; KS; Wichita; Butler County; Elbing
87425,zip,67039; KS; Wichita; Butler County; Douglass
87424,zip,67038; KS; Arkansas City-Winfield; Cowley County; Dexter
87423,zip,67037; KS; Wichita; Sedgwick County; Derby
87421,zip,67035; KS; Wichita; Kingman County; Cunningham
87420,zip,67031; KS; Wichita; Sumner County; Conway Springs
87419,zip,67030; KS; Wichita; Sedgwick County; Colwich
87417,zip,67028; KS; Pratt County; Coats
87416,zip,67026; KS; Wichita; Sedgwick County; Clearwater
87415,zip,67025; KS; Wichita; Sedgwick County; Cheney
87414,zip,67024; KS; Chautauqua County; Cedar Vale
87413,zip,67023; KS; Arkansas City-Winfield; Cowley County; Cambridge
87412,zip,67022; KS; Wichita; Sumner County; Caldwell
87411,zip,67021; KS; Pratt County; Byers
87410,zip,67020; KS; Wichita; Harvey County; Burrton
87409,zip,67019; KS; Arkansas City-Winfield; Cowley County; Burden
87407,zip,67017; KS; Wichita; Butler County; Benton
87406,zip,67016; KS; Wichita; Sedgwick County; Bentley
87405,zip,67013; KS; Wichita; Sumner County; Belle Plaine
87404,zip,67012; KS; Wichita; Butler County; Beaumont
87403,zip,67010; KS; Wichita; Butler County; Augusta
87402,zip,67009; KS; Harper County; Attica
87401,zip,67008; KS; Arkansas City-Winfield; Cowley County; Atlanta
87400,zip,67005; KS; Arkansas City-Winfield; Cowley County; Arkansas City
874,county,Bergen County; NJ; New York-Newark-Jersey City
87399,zip,67004; KS; Wichita; Sumner County; Argonia
87398,zip,67003; KS; Harper County; Anthony
87397,zip,67002; KS; Wichita; Butler County; Andover
87396,zip,67001; KS; Wichita; Sedgwick County; Andale
87393,zip,66967; KS; Smith County; Smith Center
87389,zip,66962; KS; Washington County; Palmer
87381,zip,66952; KS; Smith County; Lebanon
87380,zip,66951; KS; Smith County; Kensington
87378,zip,66948; KS; Cloud County; Jamestown
87368,zip,66937; KS; Washington County; Clifton
87361,zip,66873; KS; Morris County; Wilsey
87360,zip,66872; KS; Morris County; White City
87359,zip,66871; KS; Coffey County; Waverly
87358,zip,66870; KS; Greenwood County; Virgil
87357,zip,66869; KS; Chase County; Strong City
87356,zip,66868; KS; Emporia; Lyon County; Reading
87355,zip,66866; KS; Marion County; Peabody
87354,zip,66865; KS; Emporia; Lyon County; Olpe
87353,zip,66864; KS; Emporia; Lyon County; Neosho Rapids
87352,zip,66863; KS; Greenwood County; Neal
87351,zip,66862; KS; Chase County; Matfield Green
87350,zip,66861; KS; Marion County; Marion
8735,city,Hardeeville; SC; Hilton Head Island-Bluffton-Beaufort; Jasper County
87349,zip,66860; KS; Greenwood County; Madison
87348,zip,66859; KS; Marion County; Lost Springs
87347,zip,66858; KS; Marion County; Lincolnville
87346,zip,66857; KS; Coffey County; Le Roy
87345,zip,66856; KS; Coffey County; Lebo
87344,zip,66855; KS; Emporia; Lyon County; Hartford
87343,zip,66854; KS; Emporia; Lyon County; Hartford
87342,zip,66853; KS; Greenwood County; Hamilton
87341,zip,66852; KS; Coffey County; Gridley
87340,zip,66851; KS; Marion County; Florence
87339,zip,66850; KS; Chase County; Elmdale
87338,zip,66849; KS; Morris County; Dwight
87337,zip,66846; KS; Morris County; Council Grove
87336,zip,66845; KS; Chase County; Cottonwood Falls
87335,zip,66843; KS; Chase County; Cedar Point
87334,zip,66842; KS; Wichita; Butler County; Cassoday
87333,zip,66840; KS; Marion County; Burns
87332,zip,66839; KS; Coffey County; Burlington
87331,zip,66838; KS; Morris County; Burdick
87330,zip,66835; KS; Emporia; Lyon County; Americus
87329,zip,66834; KS; Topeka; Wabaunsee County; Alta Vista
87328,zip,66833; KS; Emporia; Lyon County; Allen
87327,zip,66830; KS; Emporia; Lyon County; Admire
87326,zip,66801; KS; Emporia; Lyon County
87325,zip,66783; KS; Woodson County; Yates Center
87324,zip,66782; KS; Cherokee County; Scammon
87323,zip,66781; KS; Cherokee County; Weir
87322,zip,66780; KS; Pittsburg; Crawford County; Walnut
87321,zip,66779; KS; Bourbon County; Uniontown
8732,city,Fort Klamath; OR; Klamath Falls; Klamath County
87319,zip,66777; KS; Woodson County; Toronto
87318,zip,66776; KS; Neosho County; Thayer
87317,zip,66775; KS; Neosho County; Stark
87316,zip,66773; KS; Cherokee County; Scammon
87315,zip,66772; KS; Allen County; Savonburg
87314,zip,66771; KS; Neosho County; Saint Paul
87313,zip,66770; KS; Cherokee County; Riverton
87312,zip,66769; KS; Bourbon County; Redfield
87311,zip,66767; KS; Kansas City; Linn County; Prescott
87310,zip,66763; KS; Pittsburg; Crawford County; Frontenac
8731,neigh,Fort Hamilton; NY; New York-Newark-Jersey City; Kings County; New York
87309,zip,66762; KS; Pittsburg; Crawford County
87308,zip,66761; KS; Woodson County; Piqua
87307,zip,66760; KS; Pittsburg; Crawford County; Opolis
87305,zip,66758; KS; Woodson County; Neosho Falls
87304,zip,66757; KS; Wilson County; Neodesha
87303,zip,66756; KS; Pittsburg; Crawford County; Mulberry
87302,zip,66755; KS; Allen County; Moran
87301,zip,66754; KS; Bourbon County; Mapleton
87300,zip,66753; KS; Pittsburg; Crawford County; McCune
873,county,Benzie County; MI; Traverse City
87299,zip,66751; KS; Allen County; La Harpe
87298,zip,66749; KS; Allen County; Iola
87297,zip,66748; KS; Allen County; Humboldt
87296,zip,66746; KS; Pittsburg; Crawford County; Hepler
87295,zip,66743; KS; Pittsburg; Crawford County; Girard
87294,zip,66742; KS; Allen County; Gas
87293,zip,66741; KS; Bourbon County; Garland
87292,zip,66740; KS; Neosho County; Galesburg
87291,zip,66739; KS; Cherokee County; Galena
87290,zip,66738; KS; Bourbon County; Fulton
87289,zip,66736; KS; Wilson County; Fredonia
87288,zip,66735; KS; Pittsburg; Crawford County; Franklin
87287,zip,66734; KS; Pittsburg; Crawford County; Farlington
87286,zip,66733; KS; Neosho County; Erie
87285,zip,66732; KS; Allen County; Elsmore
87284,zip,66728; KS; Cherokee County; Galena
87283,zip,66725; KS; Cherokee County; Columbus
87282,zip,66724; KS; Pittsburg; Crawford County; Cherokee
87281,zip,66720; KS; Neosho County; Chanute
87280,zip,66717; KS; Wilson County; Buffalo
8728,city,Duquesne; MO; Joplin; Jasper County
87279,zip,66716; KS; Bourbon County; Bronson
87278,zip,66714; KS; Wilson County; Benedict
87277,zip,66713; KS; Cherokee County; Baxter Springs
87276,zip,66712; KS; Pittsburg; Crawford County; Arma
87275,zip,66711; KS; Pittsburg; Crawford County; Arcadia
87274,zip,66710; KS; Wilson County; Altoona
87273,zip,66701; KS; Bourbon County; Fort Scott
87249,zip,66619; KS; Topeka; Shawnee County
87248,zip,66618; KS; Topeka; Shawnee County
87247,zip,66617; KS; Topeka; Shawnee County
87246,zip,66616; KS; Topeka; Shawnee County
87245,zip,66615; KS; Topeka; Shawnee County
87244,zip,66614; KS; Topeka; Shawnee County
87243,zip,66612; KS; Topeka; Shawnee County
87242,zip,66611; KS; Topeka; Shawnee County
87241,zip,66610; KS; Topeka; Shawnee County
87240,zip,66609; KS; Topeka; Shawnee County
8724,city,Johnson; AR; Fayetteville-Springdale-Rogers; Washington County
87239,zip,66608; KS; Topeka; Shawnee County
87238,zip,66607; KS; Topeka; Shawnee County
87237,zip,66606; KS; Topeka; Shawnee County
87236,zip,66605; KS; Topeka; Shawnee County
87235,zip,66604; KS; Topeka; Shawnee County
87234,zip,66603; KS; Topeka; Shawnee County
87232,zip,66554; KS; Manhattan; Riley County; Randolph
87231,zip,66552; KS; Topeka; Jackson County; Whiting
87230,zip,66550; KS; Nemaha County; Wetmore
87229,zip,66549; KS; Manhattan; Pottawatomie County; Westmoreland
87228,zip,66548; KS; Marshall County; Waterville
87227,zip,66547; KS; Manhattan; Pottawatomie County; Wamego
87226,zip,66546; KS; Topeka; Shawnee County; Wakarusa
87225,zip,66544; KS; Marshall County; Vermillion
87224,zip,66543; KS; Topeka; Osage County; Vassar
87223,zip,66542; KS; Topeka; Shawnee County; Tecumseh
87222,zip,66541; KS; Marshall County; Summerfield
87220,zip,66539; KS; Topeka; Shawnee County; Silver Lake
87218,zip,66537; KS; Topeka; Osage County; Scranton
87217,zip,66536; KS; Manhattan; Pottawatomie County; Saint Marys
87216,zip,66535; KS; Manhattan; Pottawatomie County; Saint George
87215,zip,66534; KS; Nemaha County; Sabetha
87214,zip,66533; KS; Topeka; Shawnee County; Rossville
87213,zip,66532; KS; Brown County; Robinson
87212,zip,66531; KS; Manhattan; Riley County; Riley
87211,zip,66528; KS; Topeka; Osage County; Quenemo
87210,zip,66527; KS; Brown County; Powhattan
8721,city,Jewell Ridge; VA; Buchanan County
87209,zip,66526; KS; Topeka; Wabaunsee County; Paxico
87208,zip,66524; KS; Topeka; Osage County; Overbrook
87207,zip,66523; KS; Topeka; Osage County; Osage City
87205,zip,66521; KS; Manhattan; Pottawatomie County; Onaga
87204,zip,66520; KS; Manhattan; Pottawatomie County; Olsburg
87202,zip,66517; KS; Manhattan; Riley County; Ogden
87200,zip,66515; KS; Brown County; Morrill
8720,city,Jewell; IA; Hamilton County
872,county,Benton County; WA; Kennewick-Richland
87199,zip,66514; KS; Junction City; Geary County; Milford
87198,zip,66512; KS; Topeka; Jefferson County; Meriden
87197,zip,66510; KS; Topeka; Osage County; Melvern
87195,zip,66508; KS; Marshall County; Marysville
87194,zip,66507; KS; Topeka; Wabaunsee County; Maple Hill
87191,zip,66503; KS; Manhattan; Riley County
87190,zip,66502; KS; Manhattan; Riley County
8719,city,Jenkinsburg; GA; Atlanta-Sandy Springs-Roswell; Butts County
87189,zip,66501; KS; Topeka; Wabaunsee County; McFarland
87188,zip,66451; KS; Topeka; Osage County; Lyndon
87187,zip,66449; KS; Manhattan; Riley County; Leonardville
87185,zip,66441; KS; Junction City; Geary County
87183,zip,66439; KS; Brown County; Horton
87182,zip,66438; KS; Marshall County; Home
87181,zip,66436; KS; Topeka; Jackson County; Holton
87180,zip,66434; KS; Brown County; Hiawatha
8718,city,Handley; WV; Charleston; Kanawha County
87179,zip,66432; KS; Manhattan; Pottawatomie County; Havensville
87178,zip,66431; KS; Topeka; Wabaunsee County; Harveyville
87177,zip,66429; KS; Topeka; Jefferson County; Grantville
87175,zip,66427; KS; Marshall County; Frankfort
87173,zip,66425; KS; Brown County; Fairview
87172,zip,66424; KS; Brown County; Everest
87171,zip,66423; KS; Topeka; Wabaunsee County; Eskridge
87170,zip,66422; KS; Manhattan; Pottawatomie County; Emmett
8717,city,Hamilton; MS; Monroe County
87168,zip,66419; KS; Topeka; Jackson County; Denison
87163,zip,66414; KS; Topeka; Osage County; Carbondale
87162,zip,66413; KS; Topeka; Osage County; Burlingame
87160,zip,66411; KS; Marshall County; Blue Rapids
8716,city,Hamer; ID; Idaho Falls; Jefferson County
87159,zip,66409; KS; Topeka; Shawnee County; Berryton
87157,zip,66407; KS; Manhattan; Pottawatomie County; Belvue
87156,zip,66406; KS; Marshall County; Beattie
87154,zip,66403; KS; Marshall County; Axtell
87153,zip,66402; KS; Topeka; Shawnee County; Auburn
87152,zip,66401; KS; Topeka; Wabaunsee County; Alma
8715,city,Forest City; IA; Winnebago County
87143,zip,66227; KS; Kansas City; Johnson County; Lenexa
87142,zip,66226; KS; Kansas City; Johnson County; Shawnee
87140,zip,66224; KS; Kansas City; Johnson County; Leawood
8714,city,Foreman; AR; Texarkana; Little River County
87139,zip,66223
87137,zip,66221; KS; Kansas City; Johnson County; Overland Park
87136,zip,66220; KS; Kansas City; Johnson County; Lenexa
87135,zip,66219; KS; Kansas City; Johnson County; Lenexa
87134,zip,66218; KS; Kansas City; Johnson County; Shawnee
87133,zip,66217; KS; Kansas City; Johnson County; Shawnee
87132,zip,66216; KS; Kansas City; Johnson County; Shawnee
87131,zip,66215; KS; Kansas City; Johnson County; Lenexa
87130,zip,66214; KS; Kansas City; Johnson County; Overland Park
8713,city,Flowery Branch; GA; Gainesville; Hall County
87129,zip,66213; KS; Kansas City; Johnson County; Overland Park
87128,zip,66212; KS; Kansas City; Johnson County; Overland Park
87127,zip,66211; KS; Kansas City; Johnson County; Leawood
87126,zip,66210; KS; Kansas City; Johnson County; Overland Park
87125,zip,66209; KS; Kansas City; Johnson County; Leawood
87124,zip,66208
87123,zip,66207; KS; Kansas City; Johnson County; Overland Park
87122,zip,66206; KS; Kansas City; Johnson County; Leawood
87121,zip,66205
87120,zip,66204; KS; Kansas City; Johnson County; Overland Park
8712,city,Flordell Hills; MO; St. Louis; Saint Louis County
87119,zip,66203; KS; Kansas City; Johnson County; Shawnee
87118,zip,66202; KS; Kansas City; Johnson County; Mission
87110,zip,66112; KS; Kansas City; Wyandotte County
87109,zip,66111; KS; Kansas City; Wyandotte County
87107,zip,66109; KS; Kansas City; Wyandotte County
87106,zip,66106; KS; Kansas City; Wyandotte County
87105,zip,66105; KS; Kansas City; Wyandotte County
